Uid,Uname,Like,Level,Content,Time
7781076,尤里祖师,614,5,"米 忽 悠的高 层现在看来就是个笑 话，《为 爱 买 单》《为世上的一切美 好而战》《琪 亚 娜就像我的女 儿一样》《我们会在以后加强与舰 长的交流》[笑哭][笑哭][笑哭][笑哭][笑哭]
这段话我发了两次，都在一分钟之内被删了。。真就有脚本直接删关键字呗[笑哭]",2021-06-04 21:59:59
13285338,米桑给我爬,540,6,根本赢不了，我听不懂,2021-06-04 13:07:24
107842739,行云乱雨,441,5,如果流水暴涨可以说米桑赢了，从某种角度来讲也可以说我们败了，但无论从哪个角度来讲，孝子都赢不了。举个例子就明白了：各位知道屠宰场里的猪说杀猪刀真锋利是什么感觉吗？,2021-06-04 11:00:39
85525335,YoRHa-E,353,5,cv11490934，兄弟们蚌埠住了，魔怔人是饭圈，这是碳基生物能整出来的活？米学长们总是能给👴惊喜。,2021-06-04 20:37:03
23214402,心瘾成荒,337,4,都被骂成这样了，一个活动图片外服都要特供，这是有多舔啊，真是忠实的洋狗,2021-06-01 09:08:03
434269915,十分的妙,251,4,一天天的，我发现你家屁事真的不断，想让你开金口真的比登天还难,2021-06-03 09:40:02
142772711,悠悠几多憾,225,5,看了一下原神评论区xz还是蛮多的，而且叫嚣的还挺厉害，就是不知道为什么他们爹被他们口中的mzr摁在泉水刷头😅😅😅,2021-06-02 20:41:44
1091229826,屏蔽多么无耻的,321,3,这里说下，原批们，你们要退坑要冲萨尔达都无所谓，但别扯到我们梦幻岛玩家，我们梦幻岛传说怎么样用不着你们操心，各有各的路，大家相安无事，但如果要把梦幻岛传说拖下去，那不好意思了，哪怕我们梦幻岛玩家以前敬重你们原批，也会跟你们拼命的，我把话放在这人与人之间互相尊重,2021-06-05 00:40:20
84302220,stranobject,205,2,"有些人整天喷着程心的圣母，却在做着程心的事！手持着毁灭双方的利刃却一退再退，是否等到宇宙重启失败才会感到一丝后悔。无言是最大的轻蔑，威慑从未建立！大刘真是太懂人类了。
大号又被屏蔽了艹[无语]",2021-06-05 10:14:02
1091229826,屏蔽多么无耻的,392,3,"可以让我的蕾宝跟tskk在国际服的修伯利安上结婚吗？见证人是孙笑川、伴娘郑爽、伴郎蔡徐坤、神父特朗普
孩子我也取好就叫xz",2021-06-04 23:14:05
1091229826,屏蔽多么无耻的,391,3,我喷崩三的事后救火有人查我的成分，看到我玩这么多手游，什么粥粥人啊，碧蓝x'z啊，日本走狗战wb啊啥的都来了，敢情骂你mhy就不能玩别的游戏呢？那我还玩过崩坏3骂你mhy我是什么呢？米逆子？mxz可太会整活儿了,2021-06-04 21:28:44
206771387,永不凋零的冰之花,370,5,兔女郎活动没问题？那是不是解神者也没问题？当初所有喷解神者的出来給官方道个歉呗,2021-06-04 20:25:47
4522011,樽非鳟,222,5,看不起中原血统的玩意，到底是谁生谁养出这玩意?[嫌弃],2021-06-05 09:30:57
211971467,llllllllln__,357,5,现在米桑最大的优点就是没有关闭评论区，不过米桑也别想着大伙发泄完后就没人再冲你了，现在冲你就跟当年b3做每日一样形成了习惯😆,2021-06-05 00:39:56
143147906,天使之翼恶魔之心,977,5,只要耐心等待，裂缝总会出现的。,2021-06-04 21:23:36
1091229826,屏蔽多么无耻的,543,3,"mxz：女武神也是有女武神的梦想的！梦想！梦想！梦想！梦想！梦想！梦想！梦想！梦想！梦想！梦想！梦想！
mhy：女武神1000%是工具！工具！工具！工具！工具！工具！工具！工具！工具！工具！工具！工具！工具！工具！",2021-06-04 21:25:42
69217850,嘉兴red糖,224,6,"A:有一个游戏，在国人营收超七成的情况下没有选择善待国人玩家，把国人玩家当畜生，反而去舔洋人臭脚，还给洋人出专属福利，专属剧情，但我不说是哪个游戏
B:魔怔人差不多得了，兔女郎根本没问题，不信去看十神视频，不要人云亦云，要有点自我判断",2021-06-01 10:38:31
341637659,十分的妙2,223,2,👴在等我们的周年，不管怎么样 这次周年会是压倒我最后一根稻草的推力，反正陪完的周年我估计就退休了，我还是很期待你周年能整什么新活，你看这一次国内外差距都那么大了 外面是不是也要给来个累计充值是吧，我玩几年了，氪的不多，希望在我退休去可以在看到一次直播，你可以不抱歉你要是认为你是对的也无所谓，我就像在看到一次直播，这也不枉几年时光了,2021-06-02 08:03:27
434419832,殇小神断笔,95,4,"看个评论没蚌埠住，主线没我啥事，踢了也没事
玩个游戏，我当个摄影机？氪金叫我一句一句舰长，没事跟我高冷，看你们搞百合，我他妈有病玩你这破游戏？[抠鼻]",2021-06-01 14:30:30
13285338,米桑给我爬,814,6,爬,2021-06-04 12:50:41
430197,阿布拉塔脑子有坑,622,5,笑死了，为什么有人会信一个手游公司没有公关啊，这部门不是公司构成的一部分么，尤其还是涉及社交的手游公司[笑哭]，我宁愿相信是原公关被气进icu了[滑稽],2021-06-02 20:48:53
109875801,格拉摩根的但丁,359,5,这不出个儿童节礼包送希儿一套兔女郎服装让mxz为爱买单？😅,2021-06-01 10:12:14
35113106,bili_35113106,592,5,要高考的xdm我求你们了，别看了，赶紧去复习吧，为了这么点破事坏了高考真的不值得,2021-06-03 09:45:18
434269915,十分的妙,309,4,很有趣...我玩bbb的领路人今天上午退游了...他氪了快50w了，真的很有趣，没有什么想说的，希望你可以一直这样硬下去，别低头啊，不然虚假之物会掉的，米桑,2021-06-04 21:20:01
12204039,YiRegal,335,6,骂句难听点的，哮子脊梁骨但凡有它们那张嘴一半硬的话，还会龟缩在各位大佐的动态下面报团结晶吗？[呲牙][呲牙][呲牙],2021-06-04 20:44:44
57590849,笑看逗比搞笑,424,5,公司主要大项目收入数e，有了发律师函法务部们，却没有公关部门？可能吗？这图我一年前就看过，也是在“米猴冰清玉洁”，退一万步说，他没公关部？那挡刀二创谁的主意？那图代表他没找过公关公司？,2021-06-03 09:58:41
356591103,Lucifer-sammeal,1006,4,为什么有小鬼说我们是被水军带了节奏？我花了几年时间，感情和钱，到头来圣痕没有我的，剧情没有我的，mmd没有我的，角色我也喊不得一声老婆，米桑要钱了就想到我了，我要是不生气，那才是脑子有问题好吧😅,2021-06-01 18:11:09
1335312391,我真的不是拇指党呀yh,697,2,"给mhy的小公关科普一下热知识嗷
在法庭上，“最终解释权”这个说法是不成立的哦，因为最终解释权再nb，也不可立于法之上，如果有律师搬出最终解释权这种说法是会被同行笑掉大牙的哦
所以你们的最终解释权是准备于法之上了吗？[星星眼][星星眼]",2021-05-31 17:29:43
1266881821,注意心想,345,2,"二十四孝礼包，二十四孝卡池，二十四孝皮肤，米桑是真的在文化输出[呲牙]
还问我新版本好玩吗，到现在还会莫名其妙的飞天遁地，一堆粘贴活动，你™还有批脸问我好玩吗[呲牙]",2021-06-01 15:48:03
31468109,米儿子的氵羊爹,692,5,"“我来应聘公司ch，哈佛毕业，双博士学位，有丰富经验。”
mhy:“好的，知道了，回去等通知吧。”
“哦，对了，我是日本人”
mhy:“明天来上班，年薪百万，美工都听你的”",2021-06-04 11:22:50
251601003,玄风う,64,5,这是什么意思 https://b23.tv/SwhJVg,2021-06-05 11:54:57
13353739,艦長這邊請,833,5,有些人都那样替你洗地了，你却连一张图都舍不得给他们发，你这么搞显得他们好像🤡啊[偷笑],2021-06-01 20:32:20
66310020,五年后的世界里再次看见她的笑脸,769,6,"你游现在的名声怎么说呢
我可以在解神者的社区找到不少人说，起码比崩三好这句话。
我是万万没想到，还有游戏可以柺解神者，你可真厉害。",2021-06-03 09:46:57
23273909,黄金骑士牙狼钢牙,1130,5,隔壁原神还在带小节奏皮肤贵[吃瓜] 我直接回他爱玩玩不玩滚 官方会听你的 皮肤又不影响你体验 要不要官方白送你喂不饱狼  兄弟们我做的对吗[doge],2021-06-02 12:49:41
40619204,偷渡永恆已成咸鱼,200,5,"吹简中福利的人呢????怎么的简中服不配过元旦?
外服特供https://b23.tv/Z3E40k
https://b23.tv/UIvd7t",2021-06-01 10:15:09
367450892,两只沈梦溪哟,906,5,光看见mzr融十几万的号 怎能没见几个mxz发氪几十万的视频？中门对狙 我们拿狙 你们拿弹弓？,2021-06-03 11:18:54
434594891,丶我太难了丶丶,794,4,有人说我们什么都做不到，破坏游戏环境，我当场就笑了，在我们的努力下，米桑为了解决大家没有喜欢的皮肤，没有喜欢的装备和角色的问题，一共开了23个池子，米桑为了怕大家一下抽到太多装备没材料的问题，跟着就出了七个大礼包，一并解决了大家有钱没处花，米桑没钱搞开发的问题，对游戏环境做出了巨大的改善，而你们居然不氪金，与米桑的意愿背道而驰，你们才是mzr吧😅😅😅,2021-05-31 22:59:41
34801376,没什么说的丶,566,5,用兔耳和运气赢得他们公司的尊严和未来，这文案属实是泄露他们的商业机密了,2021-06-02 09:41:34
11231093,邪樱灬神殇,606,5,这个月流水是不是涨了啊，我好开心啊，一定是各种礼包池子起到作用了吧，ch酱！ch酱！[给心心][给心心][给心心]池子礼包多来点，不用顾及我，反正我不买[抠鼻],2021-06-01 10:08:45
26778054,混沌幻殇,868,4,刚刚弃坑的时候mhy打来电话，电话里的小哥用特别小心的语气问我为什么最近没有登陆了。我本来想了很多讽刺mhy的话，那一刻都不忍心再说出来，最后笑着回他说最近项目上太忙了。我想即便mhy不打电话，他也知道为什么好多人突然不上线了。我不会向打电话的小哥发泄我心中的不满，我也不会期望崩坏三爆死，但我也不会再祝福崩坏三了。就这样吧，体面的分开，对谁都好，就算你不想体面，我也会保持我该有的风度。,2021-05-31 19:23:39
355210893,风花雪月yu2,666,6,"xdm，根据蝉大师的数据
5月流水已经算出——2070118
四月流水——1786470
同比增长13.7%！！！太高了，在23个池子和22孝礼包的加持下，竟然达到了平时A级版本的流水，可喜可贺。蒸蒸日上[OK][OK][OK]",2021-06-01 00:38:33
90326257,评论区屑文学家,565,5,"这月流水230w就弹冠相庆了?不会吧，这平均下来一天不到8w,这个月31天出了多少池子，出了多少礼包?这还好意思弹冠相庆我是真的佩服",2021-05-31 22:48:07
4561609,米孝仔差不多得了,543,5,"牛的
总有那么一些人

自己明明是个玩家

却处处为游戏制作者着想

把小恩小惠当作恩赐

却忘了自己冲了那么多钱

忘了游戏制作者所给的

原本就是自己该得的

在动物界想找到这样的生物，基本不可能

而我身边处处都是这样的人

嘲讽融号玩家的理中客家里触发赤鸢上

重振米哈游国产之光 mxz义不容辞。",2021-05-31 14:31:42
181905593,不想透露名号的某人,939,5,先把理智的评论删掉，让表象成为米桑被欺负。然后把经常说实话的人给屏蔽掉，然后那些人要么冲不了，要么只能换小号冲，这样只有一堆小号在乱冲的评论区就成了,2021-06-01 17:36:03
656008,旅行的碧石金玉,75,6,日常结束，我溜了[笑哭][喜极而泣],2021-06-04 21:48:00
2829783,狗粮有蛋白质,1034,5,连米忽悠旗舰店淘宝618短信你都用繁体中文给我发，你这辈子到底是有多恨简中啊你告诉我,2021-05-31 22:04:07
25301374,啊哈哈哈哈哈哈哈哈XD,710,5,我发现了一个事实，那些点赞多的，活跃的，还有句句诛心说出事实的，都会被重点关注然后屏蔽，留下那些容易被带歪的极端评论和调侃的，那接下来会不会是水军把这水给搅的更混啊[滑稽][抠鼻][抠鼻],2021-05-31 21:45:35
17816252,群山盛夏EX,900,6,"今天6月1号，崩3B站锁分、粉丝数下降、七麦显示流水下降，6月礼包上架，有个叫地球常客的IP主强洗米哈游，说没收钱，结果充电榜拍第二的是欧莱雅男士官方账号……，有意思的是他视频里有一句“策划只要没触犯法律 干的好坏评价都是主观情绪”，能说出这种话也是服了，你洗的也太着急了点吧？
罗翔老师讲过“法律是一个人的最低道德标准。”如果策划都只遵循最低的道德标准做事，那米哈游离倒闭也没多久了。",2021-06-01 09:50:13
455299346,夏姬八闪-,969,5,以后这批活动也改个名吧😅别玷污我紫罗兰了，以前就当你玩梗了。现在可别碰瓷我薇妹了😅,2021-06-01 17:24:29
5706416,路过的拉托,936,5,"医生：你彩票中了500万！
xz：...
医生：你女神同意你的告白了！
xz：...
医生：有人黑mhy
xz：我等再生父母岂能容你诋毁！！！",2021-06-01 10:23:28
25301374,啊哈哈哈哈哈哈哈哈XD,967,5,"麻烦兄弟们戳下我，我和另外几个老哥被重点屏蔽，给我点提示，是不是被关禁闭了[笑哭]
   蔡某和伟某看见崩坏三的流水这么低，震怒不已，经调查居然是个40多岁的海外秃头大叔为了业绩不断的搞事，一怒之下直接开除了他，希望大家可以不计前嫌，继续支持崩坏三。
   没过几天，内外特供被爆出来了，水端不平，还骂给他们简中爹的信息也被爆出来了，大伟哥和蔡某又震怒，大骂公司运营，发现这货居然也是个40多岁的海外人员，因为急功心切，不断乱搞游戏数值，现在被开除。
   不久...某临时工...大伟哥和蔡某[抠鼻]。
   大伟哥和蔡喵，你们震了又震，别把肺气炸了，听说一句话，国内你们把握不住，把公司开国外吧，你们呀，就是个歪屁股，搞得好像别人不知道似的[滑稽]
   （卧槽，我的评论没活2分钟就没了，是不是歪打正着了啊[doge]）
   （哈哈哈，笑死我了，1分钟连删我10多条，怕不是心里有鬼，要么就是事实就是如此[滑稽][滑稽]）",2021-06-02 09:41:05
32164307,寡人不是宅男,891,5,"我勾吧谁啊？😅
话说为什么一定要看流水定胜负
流水变少了？那是mhy亏钱
流水变多了？那是mxz亏钱
从停氪退坑那一刻开始就已经立于不败之地了不是吗？
——转自贴吧老哥",2021-06-01 14:59:10
434086468,因为我填腹亿饼,672,4,"你东西忘发了捏[给心心][给心心]大伙都字词一下吧[给心心][给心心]
★★★6月精准礼包★★★
【上架时间】6月1日12:00~7月1日04:00
【礼包内容】精准补给卡*10、水晶*680
【礼包价格】礼包价格为1980礼包币，活动期间限购1次
★★★6月家园礼包★★★
【上架时间】6月1日12:00~7月1日04:00
【礼包内容】家园补给卡*10
【礼包价格】礼包价格为980礼包币，活动期间限购1次
★★★SP女武神碎片自选礼包★★★
【上架时间】6月1日12:00~7月1日04:00
【礼包内容】夜隐重霞碎片*30/朔夜观星碎片*30（可自选）
【礼包价格】礼包价格为300礼包币，活动期间限购3次
★★★6月远古意志礼包★★★
【上架时间】6月1日12:00~7月1日04:00
【礼包内容】立即获得远古意志*30，购买后的7日（含当日）每天获得远古意志*10
【礼包价格】礼包价格为300礼包币，活动期间限购1次6月特惠周礼包

★★★精准补给周礼包★★★
【上架时间】6月1日12:00~7月1日04:00
【礼包内容】精准补给卡*2
【礼包价格】礼包价格为300礼包币，每周限购1次，限购次数每周一04:00刷新
★★★体力周卡★★★
【上架时间】6月1日12:00~7月1日04:00
【礼包内容】立即获得体力药水*1，购买后的7日（含当日），每天可获得体力药水*1
【礼包价格】礼包价格为60礼包币，每周限购1次，限购次数每周一04:00刷新
★★★星石周礼包★★★
【上架时间】6月1日12:00~7月1日04:00
【礼包内容】星石*15000
【礼包价格】礼包价格为480礼包币，每周限购1次，限购次数每周一04:00刷新",2021-05-31 18:56:16
1365230610,天鞅ex,620,3,简中特供7个大礼包，总价值440元氪金大礼包，我们米桑真是太亚撒西了,2021-05-31 20:41:19
507030457,观星大人tri,574,4,米桑还敢出氪金礼包是不是有点高估目前玩家的付费意愿了😅,2021-05-31 22:19:59
347523930,居一sama,758,5,"2021元旦国服没徽章，日服倒是有，合着元旦是日本节日啊
兔女郎过不了审咱不发，合着偶像训练也过不了，各种国风立绘圣痕过不了，19年夏活我抽了个鼠标垫拿着当宝，三年了中了一个鼠标垫一个希儿盒蛋我多高兴，你日服35抽就必出个周边，高，实在是高",2021-06-01 12:16:24
147061717,浮沉过世,635,5,你这样搞，让玩家很难办啊。晾了玩家近一个月，一纸书信就算道歉了？还有你那晚上好，道歉才几天啊，又搞一出，你说你搞就搞把，这一出你还非要梅开二度。搞得你家xz洗都不知道咋洗了，没办法呀，只能硬洗。结果还越洗越假，只能急得跑别人二创底下虚空抓贼。[无语][无语][无语][无语][无语],2021-06-03 09:54:33
71669224,你是什么二货,632,5,"地球某客：我先申明一下，我没有收一分钱！
充电榜第一：欧莱雅男士官方
蚌埠住了😅",2021-05-31 22:12:24
18919542,颖龙玉,822,5,推特上的偶像训练图不错，国服咋不发，哦过不了是吧,2021-06-01 11:36:39
32376944,九宮,700,6,"看到句话差点笑死
“尼禄可能永远也想不到，他三十块钱的爹给他生了多少个648的妹妹”",2021-05-31 23:15:53
433287493,我再也不搞黄色了,520,5,"日本儿童节过可以
中国儿童节过不行
日服原神儿童节还有祝福呢
国服不知道会不会发呢",2021-06-01 09:28:20
647432414,腾讯水军11,661,2,"崩坏3应对问题：冷处理
日本东电应对问题：冷处理
印度应对新冠问题：冷处理[霜叶-疑问]",2021-06-01 08:01:08
551817,子开,317,6,"吃着国内的奶长大，到头来骑脸国内玩家，想避重就轻，用设定把握不当敷衍了事，他休想得逞。今天装死要是能过关，下次他还敢变本加厉。
作为消费者我是来购买服务的，不是来保护资本家的。",2021-05-31 15:44:49
353307677,御坂17764号,734,5,脸比城墙厚，机枪打不透,2021-06-03 09:40:23
112534903,阔诺dio达,550,5,"给大家讲个冷知识啊，原来米哈游的第一个爹是被前阵子原批跳脸ky的型月系列啊，米哈游这也算是抄袭起家了吧，第一款游戏《FlyMe2theMoon》的封面就抄袭了别人家的东西原批还要去跳脸属实蚌埠住了啊
想看对比图的看我动态，马上就发",2021-06-01 00:59:15
392886951,一群大师,544,5,"想到崩坏三
“”为世界美好而战”
“”媚宅游戏在意什么”
“”你根本不想让他好你只想让他死”
“”你个魔怔人”
还二次元游戏真是个笑话",2021-06-01 17:16:37
176967312,九色的光晕,613,5,"想发又不敢发，我们来帮你发。
★★★6月精准礼包★★★
【上架时间】6月1日12:00~7月1日04:00
【礼包内容】精准补给卡*10、水晶*680
【礼包价格】礼包价格为1980礼包币，活动期间限购1次
★★★6月家园礼包★★★
【上架时间】6月1日12:00~7月1日04:00
【礼包内容】家园补给卡*10
【礼包价格】礼包价格为980礼包币，活动期间限购1次
★★★SP女武神碎片自选礼包★★★
【上架时间】6月1日12:00~7月1日04:00
【礼包内容】夜隐重霞碎片*30/朔夜观星碎片*30（可自选）
【礼包价格】礼包价格为300礼包币，活动期间限购3次
★★★6月远古意志礼包★★★
【上架时间】6月1日12:00~7月1日04:00
【礼包内容】立即获得远古意志*30，购买后的7日（含当日）每天获得远古意志*10
【礼包价格】礼包价格为300礼包币，活动期间限购1次6月特惠周礼包

★★★精准补给周礼包★★★
【上架时间】6月1日12:00~7月1日04:00
【礼包内容】精准补给卡*2
【礼包价格】礼包价格为300礼包币，每周限购1次，限购次数每周一04:00刷新
★★★体力周卡★★★
【上架时间】6月1日12:00~7月1日04:00
【礼包内容】立即获得体力药水*1，购买后的7日（含当日），每天可获得体力药水*1
【礼包价格】礼包价格为60礼包币，每周限购1次，限购次数每周一04:00刷新
★★★星石周礼包★★★
【上架时间】6月1日12:00~7月1日04:00
【礼包内容】星石*15000
【礼包价格】礼包价格为480礼包币，每周限购1次，限购次数每周一04:00刷新
是特供哟",2021-06-01 15:02:13
8262606,盲人摸象喜自量,659,5,永远打不通的客服电话，永远注销不掉的米哈游账号，太恐怖了，入了带伟割的驴儿还想走？,2021-06-01 21:05:37
196411745,有木有都OK,512,5,都六一了，大家歇一歇，虽然大家应该都不是儿童了，但都还有童贞，四舍五入跟儿童也没什么区别，所以祝大家儿童节快乐[doge][doge],2021-06-01 14:46:11
35407306,白给老鸽子,710,5,我能用腾讯的QQ骂马化腾，我能用米游社骂大伟哥吗,2021-06-01 11:57:37
1335312391,我真的不是拇指党呀yh,504,2,"看到了点一个赞就行让我知道没屏蔽
当年原神出个连幼儿启蒙都不算（在音游人眼里看来）的音乐游戏模式的时候集体空降cy2骑脸ky，笑死我了，真就隔圈骑脸[大笑][大笑]
还有就是那些神仙大佬的视频那些日子突然就多了一堆圈外人指指点点，头像都是谁我不说[呲牙][呲牙][呲牙]",2021-06-01 14:24:22
271268545,空白khk,534,5,"谏山创，蕾丝，约定的梦幻岛二，全员恶玉，holo，刀剑三下半，堀越耕平，耐克，崩三...
TM倒霉事怎么都让我这两年碰到了",2021-06-01 10:19:55
25072225,花生活,583,6,笑死，三万的预售，只有300多付了尾款。米桑，不行啊[呲牙],2021-06-01 11:23:18
341637659,十分的妙2,649,2,已经卖出432件了，崩宝加油[给心心][给心心][给心心],2021-06-01 15:20:50
647432414,腾讯水军11,397,2,"以前：我在帮米哈游宣传。
现在：我在帮米哈游宣传。",2021-06-01 08:04:56
1281114742,吾妻已死讳名符华,491,2,"大佬们发融号视频向mhy发出反抗那就该让大家都看到！从今天起，我每天发10个《墓碑》里的融号名单，以下为第2份名单：
    1.BV1464y1m7Sw
    2.BV1qU4y1b7WW 莎拉布莱曼 81级
    3.BV1a5411c7Fg 绝望 85级
    4.BV13X4y137EM 再见了老婆 86级
    5.BV1V54y1j7jD 那没事了 85级
    6.BV1ro4y1f7rH 媟乐 85级
    7.BV14A411V7GX 赛琳娜单推人 86级
    8.BV1h64y1m75Q 休伯利安养又鸟场 85级
    9.BV1Zp4y1t7sd 再见德尔塔 85级
    10.BV17K4y1P7fn 累了已走 85级
转——永不凋零的冰之花",2021-06-01 08:32:21
