Uid,Uname,Like,Level,Content,Time
390164861,Rance_ランス,2226,5,"梅雨圣痕，行
端午圣痕，不行
梅雨甚至还是为了日服才出的，端午贺图是淘宝卖货的粽子礼盒附带的",2021-06-19 10:54:16
421895507,二货崩,1675,4,"为了迎合国际服周年庆官方可以出TNL
简中服节日活动就只能拿别的服的活动忽悠一下+特供氪金礼包
mhy，自我催眠和自我演戏这块属实给你玩明白了。[抠鼻][抠鼻][抠鼻][抠鼻]",2021-06-19 11:00:58
1670547414,诸邪避退-万发不侵,1229,2,"省流助手:赶紧充钱，不要不识好歹
温馨提示:理性消费，谨防新型诈骗",2021-06-19 11:01:13
390164861,Rance_ランス,1120,5,从二创名单随意修改这件事就已经知道，所谓玩家福利其实是米桑在给自家员工发福利呢，还是拿从玩家那里为爱买单的钱买的。,2021-06-19 10:53:01
306491538,SwamLynn,1073,5,mhy他只会觉得倒霉，而不会觉得自己有什么问题,2021-06-19 10:37:07
32959442,训练有素的一抹多,823,5,没别的意思，就是给大伙念一下我刚刚学到的防范电信诈骗的宣传语：拉你时甜言蜜语，保证时豪言壮语，到手时少言无语[嗑瓜子],2021-06-19 10:39:42
1670547414,诸邪避退-万发不侵,811,2,谨防境外电信诈骗，切勿随意汇款转账,2021-06-19 11:01:00
628815788,火与零,734,4,"现在还留在这里的都是被称作mzr的水军
可为什么水军每天都能扒出五花八门的黑料，理中客洗白的理由却是千篇一律？[吃瓜]",2021-06-19 11:14:40
272485960,木槿暖夏丶紫月雪,525,5,也没啥别的意思，就是给大伙念一下我学校防范电信诈骗的宣传语：拉你时甜言蜜语，保证时豪言壮语，到手时少言无语[doge],2021-06-19 10:54:23
374318504,猫上树吃苹果,197,5,评论区黑的再狠对崩3也没有什么影响，所以这都好几个月了，图什么呢,2021-06-19 11:21:26
34358763,顾问官,512,5,一万评论解锁下一个动态是吧,2021-06-19 10:43:16
1440755,飘过88,365,6,原来是国服舰长的活动啊，这和我简中的指挥官有什么关系？,2021-06-19 10:33:16
491831435,damedane鸣泣之时,377,4,终于来了吗，剩余玩家数量统计活动。,2021-06-19 11:22:05
17780536,鬼鬼おにchan,291,6,崩三还在手机上没有卸载，月卡也还有百多天，但是完全没有上线领取的心思了。游戏关服了请踢我一脚，我上线看最后一眼,2021-06-19 10:36:17
48980755,也也是也,217,6,未定 有什么新瓜吗，听说好像又是“许多舰长”然后改机制[吃瓜]有大佬知道吗,2021-06-19 11:15:37
107801116,龙图重展绘山河,200,5,"也没啥别的意思，就是给大伙念一下我学校防范电信诈骗的宣传语：拉你时甜言蜜语，保证时豪言壮语，到手时少言无语[doge]
转",2021-06-19 10:36:32
4140752,基地主宰者,222,5,看不懂啊，能不能换成英文或者日文啊，你发中文谁看得懂？？？？？？？？是吧[doge],2021-06-19 10:33:50
388083962,BatLantern,194,5,无事献殷勤，非奸即盗[热词系列_咕咕],2021-06-19 10:39:54
