Uid,Uname,Like,Level,Content,Time
200450579,早起的咩羊有依吃,21,5,"借楼借力
（复制他人，接着删）
https://b23.tv/YVWjnq 冷处理
舰长这边请https://b23.tv/J4m8P3
热知识:外包工作室之一的木子岚删除了崩崩崩相关的微博？好像是不想让大伙知道MV其实是在国内做的原来是自己人啊
兔女郎服在西方文化圈是有很深的暗示色彩，除了性以外，还有地位低，比中国的洗头小妹都低，因为她们是免费的，还有一些他们才懂得梗，这些都是国内的人都不清楚的。利用这些信息差塑造出来的优越感刺激非常大，再加上这两年本国对他们产生的焦虑需要发泄。这季度赚的💰会是非常美丽数字。而且这也算是一种投名状，表现自己态度非常低下。（复制一位老哥的）
几年下来氪了小几万了，知道吗现实这个价格你可以玩到不少真的兔女郎，而我用这钱在游戏里给外国人养了兔女郎。所谓神州仙人，在人家眼里一样是个卖肉的兔女郎罢了。你心中的女神，在洋人的眼里，就是只鸡罢了。这种跳脸级别的侮辱，可能那些觉得能接受的玩家是我国最后一批太监吧？",2021-03-31 20:18:33
17326090,叫我扬同学,20,6,劈叉人给你养活了，然后去给洋大人们卖，精彩精彩[2233塔罗牌_666],2021-03-28 16:18:35
375241306,星星燃坠时,41,4,不是我说最近崩三恶心的策划操作，大家心里谁没点逼数，再加上外服又爆出女神兔女郎pv，（虽然说外服兔女郎剧情就他妈离谱），虽然说知道最近国家的净网行动，再加上有个最近最好的例子碧蓝航线下架，现在也不敢搞什么大动作，但外服跟国服这么一对比，这不嘲讽拉满吗？你能再恶心人吗？米忽悠，真有你的，爱酱国外的洋大人服侍可还行[tv_doge][tv_doge][tv_doge],2021-03-28 12:45:23
439093771,栀夏沁秋,25,4,快凉吧，唉。省的一天天的搁这整活败坏崩坏三这个ip,2021-03-28 12:11:36
383230622,761943123,15,4,我真的忍不住要说两句sp角色补给卡这个事。你说说你米哈游好歹一个拿得上国际市场的公司了，不会真的只靠那些只是为了XP氪的那一人一发十连挣钱吧？你让每个正经玩家都体验一下然后让喜欢这个新角色机制的去氪毕业难道不好吗？？？,2021-03-28 12:09:57
38692757,苏梵晓,11,5,我无语了，玩了这么久蹦蹦蹦，第一次有些生气[无语],2021-03-28 13:42:15
361735394,吃菠夢包的白咲花,10,5,"恭喜这十个B站用户
恭喜ch这个b",2021-03-28 12:04:20
399163043,小心碧蓝航线玩家,9,3,给大家讲个笑话，我前几天看见一个原神崩三玩家在那说幻塔恶意吞评，一直在哪里刷，还有带“证据”的，你说可笑不可笑[妙啊],2021-03-29 11:25:07
340802752,_伯劳与荆棘_,9,5,哈，都懒得骂你了，凉了,2021-03-28 12:04:14
14223421,puppetld,6,5,你做游戏，设计的角色就是来服侍我们玩家舒服，我不管你怎么崩角色，什么国内审核严。现在外服有，我们没有，就是不行。我们是国服，是本家！他一个分家凭什么内容比我们多？现在不管你整什么你必须得给我们补上，这是底线了。,2021-03-31 11:02:32
496648719,矮星爵罗,6,4,47条？我的妈啊,2021-03-28 12:06:13
111123864,小慕奈奈子,13,5,国内高冷百合，国外电子技女,2021-03-28 15:50:18
401264282,羊炸天,21,5,国内高冷百合，国外电子技女,2021-03-28 16:29:16
446422882,抽奖不想保底,13,4,策划继续作死吧！早点心寒早点卸载！！！还有什么感情？？？,2021-03-28 12:11:36
381708963,巴巴托斯八魔王,7,5,事件挺大的，都闹到V8去了😅,2021-03-28 13:52:51
393352753,Vlad胡桃泽,8,5,别吵了，别氪了。,2021-03-28 12:02:54
87847058,贝拉派蒙,18,5,"大致剧情就是圣芙蕾雅一群人去天穹度假
姬子符华去神城的那啥玩牌赌，本来大赚想乘此机会经济独立，结果那边的老板胡狼用作弊器让圣芙蕾雅倒欠钱
然后圣芙蕾雅的人就被抓起来了，八重樱是里面的荷官，她知道内幕，于是把自己的店抵押了，把圣芙蕾雅的人赎出来，准备让她们帮忙开party提高自己店的人气
奥托派人去调查休伯利安的偷电事件【其实是爱酱偷偷摸摸玩游戏私服的原因】，也就是不灭组到了八重小屋
结果晚上胡狼带着渡鸦去小屋搞事情，被发现了，然后板鸭整了个虚拟世界让胡狼玩牌，让胡狼主动使用了作弊器，真相大白，危机解除，但是东西都准备好了，party不开不行，于是就有了兔女郎live那个
最搞笑的是凯文奥托老杨都被神秘邀请函请过来看跳舞。
没有ntr别被别有用心的人带了节奏。",2021-03-28 12:03:54
143700875,伊始で梦,6,5,".                        /´ /) 
                       /¯ ../
                     /... ./
                    /... ./
              /´¯/&#39; ...&#39;/´¯`.¸
          /&#39;/.../... ./... ....--
        (&#39;(...´(... ....... ,~/&#39;...&#39;)
         \.......... ..... ..\/..../
           &#39;&#39;...\.... ..... . _..´
             \....... ..... ..(
               \..... ..... ...\
     死    吧   ，煞    笔    策   划",2021-03-28 13:01:15
362603928,多翎wing丶,13,5,自己去看看剧情吧，，别传个啥都信，就一逗比剧情。,2021-03-28 12:03:02
327384386,一起干饭蛮,4,5,第一次给了崩坏,2021-03-28 18:07:22
483478059,何方月清浅,4,4,天穹迷踪那个叫失败品的任务，机械模块为啥打不死啊，是bug还是这个任务真的是失败品？,2021-03-28 13:19:44
13816878,mua苍葉,4,5,中奖了中奖了，好像每次中的奖都是鸭鸭[W-哈哈],2021-03-28 12:26:48
27600145,霖哒～,10,5,".................................星愿祈礼
光锁迷城：                 已拥有角色可晋升s1
   「天穹」       活动期间已充值0元 前往充值
星愿祈礼|   理之律者   星愿祈礼（1/6）
霞影霓踪    强颜欢笑   累计充值6元
新春小铺                    0/6 X5 X6
等级上限开放             星愿祈礼（2/6）
天穹一刻                   累计充值30元",2021-03-28 12:03:43
5894523,洁净之人,15,5,心里装着绿帽，看啥都是绿帽😅,2021-03-28 12:13:19
399620646,kon-唯,7,5,佛系玩家呢？说看老婆不参与节奏的呢？你们真天真以为ch恶心不到你们？,2021-03-28 18:14:48
434362326,神所眷恋的幻想乡,3,4,"我都不知道崩坏3陪伴了我多少日夜，我也曾拉了好几个现实中的好友入坑，他们也各自充了钱，但是...
如果说外服仅仅是出兔女郎，我感觉只是正常营销，人设崩了虽然很难受，还没到被破防的程度，但是视频结尾的那几张截图，
我真的破防了.....各位你们也都看到了那句话：舰长这边请....说是区别对待吧...我习惯了...大陆的韭菜...说得或许就是我这种人吧...
不知道大家是否记得当初mhy为了p图而道歉的法国公关和现在的冰箱公关相比......抱歉....我说不上来哪个好，但是我当初没被破防，只是恨其不争，现在我是彻底被破防...
我去年12月辞去了工作，mhy这个纽带连接着我和我朋友....一月份，我被原神的钟离事情破防了一次，朋友们给我发了一堆文字，嘲笑我辞职了还去氪钟离，结果氪了一个废物。我没话反驳....前天，我另一个朋友给我发了兔女郎的图片，我还是没什么感觉，只是觉得外服的操作让人恶心。昨天，我看到了那几张图片...我破防了。
我玩崩3只是为了喜欢的角色而玩，不是强度党。我可以去氪符华的皮肤，喜欢的皮肤，要么肝，要么氪，我没有任何意见。因为我喜欢这个游戏的角色，一个人的孤独感，只需要每天登录看见青鸟符华在剑桥上，就感觉很安心。
但是抱歉....这次事件或许对强度党来说没什么问题，只是小鬼胡闹...但是当初作为一个007的社畜来讲，这是唯一的心灵港湾，唯一属于自己的地方。
我没哭，只是叹气而已.... ",2021-04-04 02:06:16
496188810,没有选空的痛苦派蒙,3,4,"我们的崩坏3蒸蒸日上呢[星星眼]
愿这盛世如ch所愿 
上奏
[崩坏3_特效][崩坏3_唢呐][崩坏3_琵琶][崩坏3_二胡][崩坏3_笛子][崩坏3_镲]",2021-03-28 16:47:54
33918517,自A-井上很二,5,5,反正说什么你们也不会听不会改那就算了吧[吐][吐][吐][吐][吐][吐][吐][吐],2021-03-28 12:09:32
510667700,宇宙无敌超级之大杠精,4,3,高仿号？我记得之前不是包菜头吗[doge][doge],2021-03-28 12:02:49
375241306,星星燃坠时,9,4,"国内舰长：氪的皮肤挺好的，换个看板吧
🐏大人：还行，换个姿势吧",2021-03-28 12:14:55
347521281,火车眷,2,4,"某天，两个年轻人路过一个叫“米虾油”的地方
“老李，这家饭店装修不错啊”
另一个年轻人点起了支烟道“不错么，我也觉得挺不错，我是这里的常客了”
“进去吃顿饭？”
“不了，咱们的身份可没够资格进去”
“怎么说？”
“曾经，这家饭店还不怎么出名，但是老板做的菜真的很好，时间越过，老板的名气也越来越大，客人也越来越多。一段时间以后，老板的饭菜就变味了，变的一天比一天差，但并不影响我们继续在这里吃饭给老板捧场，这栋饭店装修也越来越漂亮”
“直到有一天，老板看见了一群老外，他把店门换了一下，加了点新菜式，是，他是把洋人拉近店了，但是那段时间，他却不给我们这群老主顾做生意，连店门都不让进”

“为什么？”

“谁知道呢，那个段时间我们都想着找老板讨个理，却全吃到了闭门羹”

“怎么会这样啊？那那个店门口跪着那个是谁啊？”

“那个就是老板，那群洋人吃完饭走了以后他才想起了我们这群老主顾 ，他现在跪的很惨？你应该想想他数洋钱的时候有多高兴”

“这个店门很气派吧？多少老主顾的关照才能让他一砖一瓦垒起来？当年的老主顾现在路过看一眼都怕脏了自己的眼”
“走吧，这店现在还没倒，也算晦气”（复）",2021-04-24 11:35:16
32199188,しょっか,2,5,"今天是兔女郎瘾发作最严重的一次， 躺在床上,拼命念ch4000+，难受的一直锤自己的双手，以为刷b站没事,看到b站都在推崩坏3的兔女郎，眼睛越来越大都要炸开了一样，拼命扇自己眼睛，越扇越用力，扇到自己眼泪流出来，真的不知道该怎么办，我真的想兔女郎想得要发疯了。我躺在床上会想兔女郎，我洗澡会想兔女郎，我出门会想兔女郎，我走路会兔女郎,我坐车会想兔女郎，我工作会想兔女郎，我玩手机会想兔女郎，我盯着路边的兔女郎看，我盯着马路对面的兔女郎看，我盯着ktv里的兔女郎看，我盯着网上的兔女郎看，我每时每刻眼睛都直直地盯着兔女郎看，像一台雷达一样扫视外服的每一个兔女郎， 我真的觉得自己像中邪了一样，我对兔女郎的念想似乎都是病态的了，我好不甘啊！真的好不甘啊！这世界上那么多兔女郎为什么不能都烧给ch。你知道吗？每到深夜，我的双手仿佛不是我的，我发病了我要疯狂舔兔女郎，我要狠狠透兔女郎，我的双手控制不住了了！兔女郎，我的兔女郎😭😭😭兔女郎，我的兔女郎😭😭😭兔女郎，我的兔女郎😭😭😭兔女郎，我的兔女郎😭😭😭兔女郎，我的兔女郎😭😭😭",2021-03-31 19:19:16
18919542,颖龙玉,2,5,爬,2021-03-28 15:00:51
229461982,尽头是另一个开始,2,5,".                        /´ /) 
                       /¯ ../
                     /... ./
                    /... ./
              /´¯/&#39; ...&#39;/´¯`.¸
          /&#39;/.../... ./... ....--
        (&#39;(...´(... ....... ,~/&#39;...&#39;)
         \.......... ..... ..\/..../
           &#39;&#39;...\.... ..... . _..´
             \....... ..... ..(
               \..... ..... ...\
     死    吧   ，煞    笔    策   划",2021-03-28 12:54:19
35365087,zwb莫得mm,2,6,舰长在后面推背是吧？蕾姆了。,2021-03-28 12:04:41
137948412,祇丶LM,2,5,已阅，没你,2021-03-28 12:00:34
19102542,消逝の夜翎,5,5,恁能不能赶紧爬啊晦气玩意😅,2021-03-28 12:43:22
347521281,火车眷,1,4,刚刚评论了一句：为，什，么，洋，人，服，可以，抽，3080， 耳机，手机，  就被删评了，真有你的，mhy,2021-04-30 13:46:04
548075819,DY彦曦,1,4,你们别骂了，我都赞不过来了[doge]，原神玩家表示你们最好疯狂冲，我们已经把武神钟离冲回来了 ，现在你们加油，看好你们，冲冲冲！！！[脱单doge][脱单doge][脱单doge],2021-04-05 14:56:11
620855369,安达姬-,1,4,什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎什么肺炎,2021-04-03 14:40:11
329543518,百分百晴男,1,5,我中了？？？！米卫兵体验卡加一,2021-04-03 12:08:27
123652074,楠枝山有木,1,5,兔女郎服在西方文化圈是有很深的暗示色彩，除了性以外，还有地位低，比中国的洗头小妹都低，因为她们是免费的，还有一些他们才懂得梗，这些都是国内的人都不清楚的。利用这些信息差塑造出来的优越感刺激非常大，再加上这两年本国对他们产生的焦虑需要发泄。这季度赚的💰会是非常美丽数字。而且这也算是一种投名状，表现自己态度非常低下。 几年下来氪了小几万了，知道吗现实这个价格你可以玩到不少真的兔女郎，而我用这钱在游戏里给外国人养了兔女郎。所谓神州仙人，在人家眼里一样是个卖肉的兔女郎罢了。你心中的女神，在洋人的眼里，就是只鸡罢了。这种跳脸级别的侮辱，可能那些觉得能接受的玩家是我国最后一批太监吧？（（复制一位老哥的）,2021-04-02 22:00:29
28157610,-Uture-,1,6,我可不稀罕这种活动，但是外服把角色给整烂了，看见有人说符华炫耀了她几千年的功夫我就难受[辣眼睛],2021-04-01 15:19:09
17892100,海泛映天的蓝,1,5,"复制他人，接着删，不断完善）
https://b23.tv/YVWjnq 冷处理https://b23.tv/pOr6p0 😅https://b23.tv/Lqnf1g
https://b23.tv/fJh8Ux😅
看看吧这就是崩坏三外服的狂欢
这波啊 什么国内不过审 国外自己搞 全破了 当场护甲穿透
https://b23.tv/hlaIVR
美汁汁
米卫兵(护米哈游的来一个④一个）
舰长这边请https://b23.tv/J4m8P3（已被删除）崩坏3是唯一一边卖玩家角色婚纱，一边让角色出去当兔女郎卖肉，同时还维持着高冷百合人设的游戏，我愿称之为二次元新约——后宫、lv nu、百合三位一体，前无古人后无来者的绝世神作。
（复制）
热知识:外包工作室之一的木子岚删除了崩崩崩相关的微博？好像是不想让大伙知道MV其实是在国内做的原来是自己人啊
兔女郎服在西方文化圈是有很深的暗示色彩，除了性以外，还有地位低，比中国的洗头小妹都低，因为她们是免费的，还有一些他们才懂得梗，这些都是国内的人都不清楚的。利用这些信息差塑造出来的优越感刺激非常大，再加上这两年本国对他们产生的焦虑需要发泄。这季度赚的💰会是非常美丽数字。而且这也算是一种投名状，表现自己态度非常低下。（复制一位老哥的）
几年下来氪了小几万了，知道吗现实这个价格你可以玩到不少真的兔女郎，而我用这钱在游戏里给外国人养了兔女郎。所谓神州仙人，在人家眼里一样是个卖肉的兔女郎罢了。你心中的女神，在洋人的眼里，就是只鸡罢了。这种跳脸级别的侮辱，可能那些觉得能接受的玩家是我国最后一批太监吧",2021-03-31 21:29:15
61973294,枫枝红叶,1,5,"很喜欢米氏株式会社的一句话：冷处理😅https://b23.tv/Lqnf1g
https://b23.tv/fJh8Ux😅
看看吧这就是崩坏三外服的狂欢
这波啊 什么国内不过审 国外自己搞 全破了 当场护甲穿透
https://b23.tv/hlaIVR
美汁汁
米卫兵(护米哈游的来一个④一个）4000+[响指]",2021-03-31 20:40:23
333869025,泷泽_萝拉哒,1,4,"我一直把崩坏三当成养成游戏来玩，强度怎么样我不太在乎，大家说的强度骗氪什么的我都是睁一只眼闭一只眼，直到我看到了外服的兔女郎我终于绷不住了，国内外任何的强度氪度差别我都可以接受，这次我真的太失望了，四年多的人设毁于一旦，真恶心，真的太恶心了。
删了我还发",2021-03-30 21:56:58
485269277,vluos,1,5,mhy真心鬼才，赶紧的，毁灭吧[无语],2021-03-28 21:06:27
385516781,CM-014-Hua,1,5,爬,2021-03-28 18:46:06
237795437,只要改名字就会中奖,1,5,[吐],2021-03-28 15:49:42
151420724,筱小伊ovo,1,5,小丑竟是我自己？[女仆醒_惊讶][女仆醒_惊讶][女仆醒_惊讶][女仆醒_惊讶][女仆醒_惊讶],2021-03-28 15:19:11
15209755,心塞alter,1,6,那个国外的兔女郎活动是真的还是假的[辣眼睛],2021-03-28 12:30:11
143498127,鸟巢の咖啡师,1,5,真整活还得看我崩坏三,2021-03-28 12:05:29
12699771,要早睡早起哟,1,6,没我，建议重抽[脱单doge],2021-03-28 12:01:09
32858853,大大王库巴,1,5,没人评论了[不问天_干杯],2021-03-28 12:01:02
364681362,女王在我家大家看着吧,1,4,前排,2021-03-28 12:00:25
401599764,小生徐四连,2,4,干翻策划，崩坏永存,2021-03-28 12:01:05
436349027,苜蓿花蜜,3,5,凉了？,2021-03-28 12:00:23
432112258,求求大家去看赛马娘吧,2,5,凉透喽[囧][囧]崩三已经死了，你搞的嘛ch[阴险][阴险],2021-03-28 12:02:16
319197497,原批管理员,1,5,"我看了下来龙去脉，挺好笑的
Mhy给外服搞了个专属活动，开头女武神集体穿兔女郎装跳舞，活动剧情是因为女武神赌博欠了一屁股债于是去舞厅穿兔女郎跳舞还债 然后节奏就炸了 一些角色厨觉得自己被绿了(墙内爱答不理高冷 墙外直接兔女郎热舞) 也有一些人把不能卖福利的锅扔给__(好吧其实也有一些原因)我是觉得挺蠢的 不过尺度确实很大",2021-03-30 00:39:22
80364893,完美的音响,1,5,策划让布洛尼亚强颜欢笑来骗氪真是有点不爽。,2021-03-28 12:08:15
89408656,Samurai45,1,6,凉了 太好了,2021-03-28 12:03:00
320420482,请你看流星雨,1,3,破爱酱[tv_大哭],2021-03-28 12:01:04
325841632,杂物库诺,1,5,凉了凉了，活该,2021-03-28 12:06:12
60687051,御坂19289号,1,5,爬,2021-03-28 12:01:14
353446486,卯薇尔薇拉因尔,0,4,"给米哈游下最后通牒
剧情烂的要死，也信好烂的要死。贝拉和西琳才勉强没有去跳什色情舞。当然也有引响，真琪亚娜也不是和西琳相连，嘴炮拯救世界？我们玩家嘴巴和手把你骂回来了吗？没有发一条没有任何实际承诺的道歉。就这剧情？老玩家不看，
凡事有骨气的，他既使出男舰长也别回去。按照现实算，二手货。你喜欢的角色在外国干什么？色情游戏！百合党恨透了这游戏。
直播老板员工道歉并承诺关服半年到一年，修改你的烂剧情。包括你的原神剧情，开放世界剧情可是核心，你连核心都没有。这是对大家都好的建议！福利？要给随时都会给！
 过了六月份，没有直播道歉、没有关服修改你们的烂剧情。我可以告诉你，你比海岸线还要惨亿倍。你会成为游戏史上最大的笑柄，崩坏四？是不是现在又连夜改模形啊？
不是傲慢无礼吗？你们老板就为你们的傲慢负出代价。玩家又骂又求了你这么久！等你们把章节做完了在来一个虚假的直播道歉。我就要你们直播道歉。关服半年以上，好好修改剧情。包括原神。
原不原谅是大家的事！",2021-06-25 17:12:54
347521281,火车眷,0,4,"征婚广告:
天命女武神，在国外待过一段时间，期间也有过几段不太开心的感情经历，受过一些情感_上的伤害，现在回国，在国内做女武神，找个真心的国内舰长，想要好好过日子。爱好是独自出国旅游、宠物、下午茶和跳舞。要求的话，要阳光帅气的，说话要风趣幽默，会做家务会做饭。由于以前堕过几次胎，所以打算婚后做丁克家庭。经济条件的话不做太多要求，但最少9600氵的衣服要随时都能拿出来，在我一个人出国旅游的时候能理解我，还有就是对我过去的感情经历不要太过在意，我也不想多提起。希望有条件的好舰长们快来联系我吧。😅😅😅😅",2021-05-17 22:50:40
94526433,侧边镜,0,5,"滚出我们的国家
この国から出て行け
Get out of our country",2021-05-11 19:46:36
645202831,社会小李锅,0,3,如果真正想打掉米哈游不光要把崩坏三干掉就必须把原神也干掉，这样米哈游才能死不然，他永远都会以为国服人都是ATM机，如果不这样谁知道他什么时候在用原神恶心我们，必须让他失去这根救命稻草，我们国服玩家只要干掉米哈游，剩下的游戏厂家就会重视我们，不让他们在进一步恶心我们，践踏我们,2021-05-09 16:36:16
100825411,剑染青衣颜丶,0,4,"先冷处理一两个月，等有脾气的玩家全部滚了
然后发点福利来讨好新人
这不，牌坊又可以立起来了[鼓掌]
然后过个小半年，米卫兵反向洗地
魔怔人，欺负游戏公司，自绿人，帽子回扣上去
正义的米哈游高耸入云[星星眼][星星眼][星星眼]",2021-05-09 09:27:07
65849626,LSWLP,0,5,一个人长大一定很不容易吧，更别说从日本跑来中国开公司，对吧米桑。[呲牙][呲牙][呲牙],2021-05-04 00:01:43
303222623,改名不会中奖_你看我,0,5,恶不恶心，简中服冲了半个多月才发了条死不悔改的公告，然后直播反手录播，国服有点屁事就认错，互动恶不恶心，不需要中国人的钱就直说呗，滚去你的国外，你说谁舰长，恶不恶心，你mhy不是冰清玉洁吗？这么在国外舔歪果仁舔这么棒，恶心，赶快去死吧。,2021-05-01 08:49:09
49509531,y亮丶,0,5,米大佐滚回去喝废水,2021-04-29 16:36:59
432155548,油豆ovo,0,4,".                        /´ /) 
                       /¯ ../
                     /... ./
                    /... ./
              /´¯/&#39; ...&#39;/´¯`.¸
          /&#39;/.../... ./... ....--
        (&#39;(...´(... ....... ,~/&#39;...&#39;)
         \.......... ..... ..\/..../
           &#39;&#39;...\.... ..... . _..´
             \....... ..... ..(
               \..... ..... ...\
吃里扒外                  崇洋媚外",2021-04-27 08:19:41
43658166,超爱吃甜筒の小软妹,0,6,rnm退钱！,2021-04-26 16:03:35
357477929,念无忧-,0,5,"哮籽除了会给其他玩家贴上标签以外还会什么.....站起来.吧....他..早就不是那个可以承载玩家期望的mhy了
                                    ——3000老哥

他会被直播间秒删，但我要让他活在所有关键点位。
祝各位融号的兄弟早日脱离苦海，前程似锦",2021-04-25 22:57:31
378920757,风景沙,0,4,"哮籽除了会给其他玩家贴上标签以外还会什么.....站起来.吧....他..早就不是那个可以承载玩家期望的mhy了
                                    ——3000老哥

他会被直播间秒删，但我要让他活在所有关键点位。米        桑",2021-04-25 16:09:02
11999257,统一牌泡面,0,5,86老咸鱼了，开服到现在也有1680天了，充了10000多，应该也是玩的所有手游中充的最多的了，现在也没啥想说的了——不值得，看见你游现在这样还挺高兴的（融号是不可能的，服务器蛀虫当定了，顺便想看看简中服什么时候关，贵公司什么时候死)。官服uid 10059434,2021-04-24 23:45:37
